title,_0,author,_,publisher,isbn,readDate,_1,_2,thumnailImage,_3,_4,_5,_6
煙か土か食い物,,舞城王太郎,,講談社,9784062749367,2017/09/28,腕利きの救命外科医・奈津川四郎に凶報が届く。連続主婦殴打生き埋め事件の被害者におふくろが？ヘイヘイヘイ、復讐は俺に任せろマザファッカー！故郷に戻った四郎を待つ血と暴力に彩られた凄絶なドラマ。破格の物語世界とスピード感あふれる文体で著者が衝撃デビューを飾った第１９回メフィスト賞受賞作。,,http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0627/06274936.jpg?_ex=200x200,http://books.rakuten.co.jp/rb/1741987/,2017/09/28,0,0
祈りの海,,グレッグ・イーガン/山岸真,,早川書房,9784150113377,2017/09/26,二万年前に惑星コブナントに移住し、聖ベアトリスを信奉する社会を築いた人類の子孫たち。そこで微小生物の研究を始めた敬虔な信者マーティンが知った真実とは？ヒューゴー賞・ローカス賞を受賞した表題作、バックアップ用の宝石を頭のなかに持った人類の姿を描いた「ぼくになることを」ほか、遙かな未来世界や、仮想現実における人間の意志の可能性を描く作品まで、多彩な魅力あふれる１１篇を収録した日本版オリジナル短篇集。,,http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1501/15011337.jpg?_ex=200x200,http://books.rakuten.co.jp/rb/1302103/,2017/09/26,0,0
やはり俺の青春ラブコメはまちがっている。12,,渡 航/ぽんかん8,,小学館,9784094516746,2017/09/22,,,http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/6746/9784094516746.jpg?_ex=200x200,http://books.rakuten.co.jp/rb/15097324/,2017/09/22,0,0
銃・病原菌・鉄(上巻),,ジャレド・ダイアモンド/倉骨彰,,草思社,9784794218780,2017/09/20,アメリカ大陸の先住民はなぜ、旧大陸の住民に征服されたのか。なぜ、その逆は起こらなかったのか。現在の世界に広がる富とパワーの「地域格差」を生み出したものとは。１万３０００年にわたる人類史のダイナミズムに隠された壮大な謎を、進化生物学、生物地理学、文化人類学、言語学など、広範な最新知見を縦横に駆使して解き明かす。ピュリッツァー賞、国際コスモス賞、朝日新聞「ゼロ年代の５０冊」第１位を受賞した名著、待望の文庫化。,,http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/8780/9784794218780.jpg?_ex=200x200,http://books.rakuten.co.jp/rb/11538935/,2017/09/20,0,0
インターネットは自由を奪う,,アンドリュー・キーン/中島　由華,,早川書房,9784152097033,2017/09/13,グーグルやアマゾン、フェイスブックなどのＩＴ企業により、生活は便利で快適になった。その一方で、既存産業の破壊、顧客トラブル、個人情報流出などの問題も多発している。ユーザーはサービスの代価としてそれらの問題を受け入れるしかないのか。一握りの企業が主導する流れは不可避なのか。これからのインターネットと社会のあり方を探る、メディアおよびＩＴ業界で議論を呼んだ警告の書、ついに翻訳！,,http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/7033/9784152097033.jpg?_ex=200x200,http://books.rakuten.co.jp/rb/15062786/,2017/09/13,0,0
本好きの下剋上(第2部),,香月美夜,,TOブックス,9784864724920,2017/09/10,長い冬を終え、瑞々しい春が到来したエーレンフェスト。神殿内では、巫女見習い・マインの今後について様々な動きが加速していた。彼女を嫌う神殿長の画策もあり、街は不穏な空気に包まれていく。それでも、マインの毎日は何も変わらないはずだった。弟の誕生、インク開発による新しい本作り等、これからもずっと家族や仲間との愛おしい時間を過ごすはずだった。だが、世界は彼女に残酷な決断を迫るー。マインは今、大切な人々を守るため、家族への愛を胸に新たな道を歩き始める！ビブリア・ファンタジー第二部、感動の完結編！衝撃の結末後の人々を描く書き下ろし短編集＋番外編２本、さらには椎名優描き下ろし「四コマ漫画」収録！,,http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/4920/9784864724920.jpg?_ex=200x200,http://books.rakuten.co.jp/rb/14280410/,2017/09/10,0,0
本好きの下剋上(第1部),,香月美夜/鈴華,,TOブックス,9784864725330,2017/09/10,,,http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/5330/9784864725330.jpg?_ex=200x200,http://books.rakuten.co.jp/rb/14497055/,2017/09/10,0,0
本好きの下剋上(第1部),,香月美夜,,TOブックス,9784864723473,2017/09/10,見知らぬ世界で、貧しい家の幼い少女マインに生まれ変わってから一年。彼女は本が大好きにも関わらず、手に入れるどころか、読書さえ難しい中、本作りに追われる毎日だった。何とか文字を書き残すべく奮闘するも失敗続きで前途は多難。おまけに「身食い」に侵されて寝込んでばかり。持ち前の頑張りで、お金を稼ぎつつ、近所に暮らす少年・ルッツの助けもあって、ようやく本格的な「紙作り」が始まるが…さて、一体どうなるやら？本好きのための、本好きに捧ぐ、ビブリア・ファンタジー第２章！書き下ろし番外編、２本収録！,,http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/3473/9784864723473.jpg?_ex=200x200,http://books.rakuten.co.jp/rb/13142245/,2017/09/10,0,0
本好きの下剋上(第3部),,香月美夜/椎名優,,TOブックス,9784864725866,2017/09/10,春は恋が芽生える季節！ローゼマインの側近や専属達が何だか色めき立って、衣装を作ったり、お披露目したりと華やいた様子。神殿の工房では新しい印刷機もついに完成し、本作りは広がりを見せていく。絵本に、楽譜、騎士物語等、様々な本を販売するにまで到った。今後の領地内における印刷業の拡大を見据え、まずは製紙業を広げることに。ローゼマイン一行は紙の作り方を教えたり、新素材の研究をするため、イルクナーへ向かう。少しずつローゼマインを取り巻く環境が改善される一方、現領主の姉が来訪したことで、エーレンフェストには不穏な空気が流れ始めるのだった。第三部完結へ向けて貴族達の想いが交錯する、ビブリア・ファンタジー転変の章！大増書き下ろし番外編２本＋椎名優描き下ろし「四コマ漫画」収録！,,http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/5866/9784864725866.jpg?_ex=200x200,http://books.rakuten.co.jp/rb/14946188/,2017/09/10,0,0
本好きの下剋上(第3部),,香月美夜,,TOブックス,9784864725620,2017/09/10,冬の気配が近付く中、神殿長のローゼマインは城と神殿を行き来する、慌しい毎日を送っていた。社交界での交遊に、洗礼式や奉納式等への参加。識字率の向上を目指した、貴族院入学前の子供の指導、さらには成績不振な護衛騎士の教育まで、一年前とは比較にならないほど忙しい。貴族間でも神殿内でも影響力は高まっていく。一方で、グーテンベルクの職人と印刷機の改良に挑んだり、城で絵本を販売したり、本への愛情は強まるばかり。そんなローゼマインの内なる魔力もますます強力に！周囲の注目を集める中、騎士団と共に冬の主の討伐を行い、春の祈念式では新たな素材を採集するのだった。戦いと幻想の冬を越えて、「エーレンフェストの聖女」が高く舞い上がるビブリア・ファンタジー激闘の章！大増書き下ろし番外編２本＋椎名優描き下ろし「四コマ漫画」収録！,,http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/5620/9784864725620.jpg?_ex=200x200,http://books.rakuten.co.jp/rb/14650076/,2017/09/10,0,0
本好きの下剋上(第3部),,香月美夜,,TOブックス,9784864725217,2017/09/10,自身の魔力を貴族から狙われたマインは、下町の家族や仲間との別れを決断した。大切な人々に危険が及ばないよう、名前も「ローゼマイン」に改名し、「領主の養女」として新生活を開始することになる。だが、その上級貴族社会での日々は過酷だった。儀式や礼儀作法を学ぶための猛特訓に加え、就任した神殿長や工房長の責任は重い。病弱な７歳の少女には厳しすぎる…はずが、神官長からのご褒美が「神殿図書室の鍵」だったことで一変！これさえあれば、たくさんの貴重な本が読める！名前が変わっても、変わらぬ本への情熱で、ローゼマインは新世界を駆けぬけていく！広がる緻密な世界観と本の生産体制。本を愛する全ての人に捧げる、ビブリア・ファンタジー第三部開幕！書き下ろし番外編２本＋椎名優描き下ろし「四コマ漫画」＋第１回人気キャラクター投票結果発表などなど、盛りだくさん！,,http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/5217/9784864725217.jpg?_ex=200x200,http://books.rakuten.co.jp/rb/14435820/,2017/09/10,0,0
本好きの下剋上(第3部),,香月美夜,,TOブックス,9784864725408,2017/09/10,領主の養女となり、神殿長に就任したローゼマインは、慣れない権力者としての立場に翻弄されていた。収穫祭へ向けた準備、新しい孤児たちの面倒、近隣の町からの不満等、立場を手にしたことで課題が増えていく。おまけに、神官長フェルディナンドは常に厳しい。それでも、ローゼマインは諦めない！下町の家族や仲間との再会に励まされ、図書室での束の間の読書で元気満タン！そして、年に一度訪れる「シュツェーリアの夜」に、薬の素材採取へ向かうが…。過去最大のアクションが待ち受けるビブリア・ファンタジー！神殿長はつらいよ！？書き下ろし番外編２本＋椎名優描き下ろし「四コマ漫画」収録！,,http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/5408/9784864725408.jpg?_ex=200x200,http://books.rakuten.co.jp/rb/14584589/,2017/09/10,0,0
本好きの下剋上第一部｢本がないなら作ればいい！｣(5)(第一部),,鈴華/香月美夜,,TOブックス,9784864726023,2017/09/10,,,http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/6023/9784864726023.jpg?_ex=200x200,http://books.rakuten.co.jp/rb/15039507/,2017/09/10,0,0
日本語は｢空気｣が決める,,石黒圭,,光文社,9784334037468,2017/09/05,なぜ、方言はうらやましがられたり、馬鹿にされたりするのか。『となりのトトロ』のサツキとカンタの会話から、何が分かるのか。あの人はなぜ自分のことを「オレ」と言ったり「ぼく」と言ったりするのか。ママと呼んでいたのがかあさん、おふくろ、母親、と変化するのはなぜか。状況に合った敬語が使えるようになるにはどうしたらよいのか…。学校では教わらない、でも、一番「伝わる」日本語とは…？「生きた言葉」と、環境（社会）との関係を科学するー「ことばの社会学」の入門書。,,http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/7468/9784334037468.jpg?_ex=200x200,http://books.rakuten.co.jp/rb/12315492/,2017/09/05,0,0
持たない幸福論,,pha,,幻冬舎,9784344426429,2017/09/04,「正社員にならねば」「結婚しなければ」「子どもを作らねば」「老後に備えなければ」…「こうあらねば」が人を追いつめている。生きるのが苦しいときは、世間の価値観や周りの意見にとらわれずに、自分が好きなものに立ち返るといい。仕事や家族やお金に頼らず、社会の中に自分の居場所を見つけ、そこそこ幸せに生きる方法を、京大卒の元ニートが提唱。,,http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/6429/9784344426429.jpg?_ex=200x200,http://books.rakuten.co.jp/rb/15048267/,2017/09/04,0,0
